Rep,Treat,SPP,Clone,Row,Col,ID #,1997_Height,1997_Diam,1998_Height,1998_Diam,1999_Height,1999_Diam,2000_Height,2000_Diam,2001_Height,2001_Diam@3cm,2001_Diam@10cm,2002_Height,2002_Diam,2003_Height,2003_Diam@10cm,2003_DBH,2004_Height,2004_Diam@10cm,2004_DBH,2005_Height,2005_Diam@10cm,2005_DBH,2006_Height,2006_DBH,2007_Height,2007_DBH,2008_Height,2008_DBH,Notes,Comment1,Comment2,Comment3
3,1,B,B,L,12,6838,60,0.68,221,3.019,374,6.05,399,6.80,504,8.2,7.43,568,7.96,628,8.82,5.72,709,9.2,6.32,735,9.7,6.85,773,7.29,802,7.55,879,7.98,,,,
3,1,A,216,L,11,6837,55,0.67,260,2.77,316,4.21,347,4.79,447,5.19,5.36,515,5.67,696,6.08,4.77,747,6.9,5.42,830,7.3,5.93,921,6.31,986,7.10,1090,7.85,01: Forked,,,
3,1,B,B,L,10,6836,61,0.64,190,2.93,355,6.18,392,6.81,479,8.56,7.37,568,8.09,619,8.63,4.91,732,9,5.48,774,9.9,6.19,827,6.77,922,7.75,984,8.2,98: Dead? 99: Tree growing,,,
3,1,A,216,L,9,6835,48,0.59,195,1.995,203,3.03,227,3.18,286,3.32,3.55,320,3.31,311,3.50,2.1,328,4.7,2.11,328,3.6,2.28,349,2.2,334,2.30,341,2.25,03: Measured twice,,,
3,1,B,B,L,8,6834,32,0.56,135,2.38,306,5.23,379,6.33,433,7.54,7.46,503,7.80,570,8.18,4.23,627,8.7,5.05,702,9.5,5.35,725,6.15,849,7.20,894,7.62,,,,
3,1,A,216,L,7,6833,72,0.61,182,2.437,216,3.09,215,3.11,218,3.27,3.4,211,3.15,,,,,,,,,,,,,,,,03: Dead,,,
3,1,B,B,L,6,6832,63,0.72,172,2.614,308,4.92,350,5.72,449,7.3,6.66,497,7.13,597,7.80,5,663,8.2,5.6,750,8.8,6.11,766,6.5,854,7.40,882,7.8,,,,
3,1,A,271,M,6,6846,98,0.86,229,2.737,377,4.51,438,5.38,552,6.09,6.09,375,6.49,800,7.32,5.72,838,8.1,6.6,,,7.20,928,7.63,1029,8.60,1108,9.3,"Misplant 216, actually 271; 05: Dead; ",,,
3,1,B,B,M,7,6847,59.5,0.65,171,2.631,339,5.08,395,5.98,459,6.99,6.55,529,7.10,613,7.83,5.16,673,8.5,5.9,713,9.1,6.52,772,7.05,923,8.80,924,8.15,"98: Dead; 99: Tree growing;  Remeasured 07Dia 5-15-08 BAB 3"" avg",,,
3,1,A,216,M,8,6848,41.5,0.52,151,2.379,250,3.26,241,3.22,410,3.39,3.2,463,3.34,551,3.66,2.71,608,3.9,3.05,644,4.1,3.22,684,3.37,639,3.50,680,3.57,,,,
3,1,B,B,M,9,6849,57,0.73,169,2.949,323,4.75,380,5.64,477,6.81,5.78,540,6.27,566,6.65,4.22,671,7.1,4.69,726,7.5,5.22,786,5.61,872,6.30,918,6.77,99: Dead; 00: Tree growing,,,
3,1,A,216,M,10,6850,75.5,0.74,198,2.939,193,3.41,194,3.42,201,3.7,3.46,226,3.53,235,3.60,1.31,251,3.7,1.32,251,3.7,1.37,,,,,,,06:dead  ,,,
3,1,B,B,M,11,6851,22,0.39,118,1.568,283,3.06,318,3.51,370,3.99,3.96,416,4.23,477,4.33,2.62,531,4.5,2.88,581,4.7,3.14,623,3.23,674,3.45,698,3.52,,,,
3,1,A,216,M,12,6852,11,0.24,53,0.555,84,1.14,70,0.92,,,,,,,,,,,,,,,,,,,,,01: Dead,,,
3,1,B,B,M,13,6853,55.5,0.65,176,2.881,338,5.62,424,6.27,486,6.95,6.44,531,6.97,616,7.67,4.63,668,8.4,5.64,721,8.9,5.93,776,6.49,824,7.40,936,7.61,02: bent by scaffold,,,
3,1,A,216,M,14,6854,76,0.66,214,2.641,245,3.21,258,3.56,313,3.85,3.69,350,3.79,435,4.01,2.6,462,4,2.7,462,4.1,2.70,481,2.79,472,2.90,474,2.84,,,,
3,1,B,B,N,14,6868,72,0.91,202,3.479,366,6.24,407,6.50,419,7.68,6.77,458,7.10,517,7.32,4.04,564,7.7,4.96,600,8,4.62,600,4.91,732,5.20,781,5.17,06:2 stems; 08: Remeasured - maybe or nearly dead,,,
3,1,A,216,N,13,6867,48,0.6,235,2.516,313,3.43,316,3.58,422,3.77,3.6,451,3.85,528,3.88,2.85,541,4,2.95,576,4.1,2.99,575,3.07,590,3.10,612,3.15,,,,
3,1,B,B,N,12,6866,40,0.38,36,0.456,130,1.08,164,1.20,165,1.25,1.12,114,1.22,,,,,,,,,,,,,,,,03: Dead,2002_Diam: measured,,
3,1,A,216,N,11,6865,20,0.58,225,2.263,355,3.44,344,3.91,390,4.29,4.4,467,4.71,499,4.87,3.62,541,5,3.78,570,5.2,3.83,595,4.03,627,4.20,653,3.84,08: Dia remeasured,,,
3,1,B,B,N,10,6864,56,0.76,189,2.93,368,5.56,455,5.74,492,6.3,5.64,504,5.98,556,6.11,3.96,625,6.3,4.32,678,6.6,4.76,704,5,757,5.80,823,5.57,"03: Listed as dead, check in spring 04; 04: Growing; ",,,
3,1,A,216,N,9,6863,9,0.27,85,1.337,130,1.6,121,1.54,,,,,,,,,,,,,,,,,,,,,01: Dead,,,
3,1,B,B,N,8,6862,61,0.77,171,3.026,366,5.59,436,6.09,512,6.76,6.04,539,6.30,567,6.56,4.15,658,7,4.92,750,7.3,4.88,785,5.22,900,5.70,962,6.08,,,,
3,1,A,216,N,7,6861,63,0.82,238,2.851,355,4.09,330,4.14,396,4.42,4.2,447,4.42,484,4.46,3.11,508,4.6,3.2,556,4.6,3.23,576,3.21,596,3.25,599,3.33,,,,
3,1,B,B,N,6,6860,59,0.62,280,2.16,325,3.62,352,5.86,445,7,5.48,440,5.83,517,6.24,4.32,615,6.3,4.53,674,6.7,4.98,717,5.4,813,5.70,901,5.84,,,,
3,1,A,216,O,6,6874,31.5,0.41,95,1.471,143,1.86,148,1.87,,,,,,,,,,,,,,,,,,,,,01: Dead,,,
3,1,B,B,O,7,6875,69.5,0.69,200,2.362,339,4.15,402,4.99,485,5.81,5.22,588,5.79,588,6.02,4.15,683,6.3,4.68,755,6.4,5.00,805,5.41,789,5.65,872,5.95,03: Measured twice,,,
3,1,A,216,O,8,6876,64,0.6,209,2.806,324,4.05,376,3.95,423,4.28,3.95,486,4.20,571,4.55,3.62,572,4.7,3.85,627,4.9,4.03,676,4.16,658,4.20,667,4.2,04: Ht measured 2x,2004_Height: VSQ: Changed from 556 to 572. Remeasure 1-10-5,,
3,1,B,B,O,9,6877,81,0.87,206,3.202,396,5.18,457,5.92,517,6.75,6.32,559,6.91,611,7.29,5.4,711,7.7,5.68,895,8,5.93,827,6.48,921,6.90,947,7.21,,,,
3,1,A,216,O,10,6878,67,0.75,120,2.75,320,3.99,322,4.29,432,4.69,4.44,537,4.81,694,5.19,3.62,716,5.6,5.12,920,5.9,4.60,861,4.91,901,5.30,1022,5.75,,,,
3,1,B,B,O,11,6879,54.5,0.46,178,2.372,337,4.18,406,4.53,452,5.1,4.69,552,5.00,600,5.06,3.61,627,5.2,3.63,786,5.5,3.85,740,4.26,810,4.40,885,4.9,01: Dead; 03: Tree growing,,,
3,1,A,216,O,12,6880,87,0.91,236,3.258,352,4.37,388,5.03,480,5.51,5.21,520,5.79,678,6.08,4.66,709,6.5,5.1,908,6.9,5.50,927,5.77,1027,6.75,1126,6.7,02: Forked and Dead; 03: Tree growing,,,
3,1,B,B,O,13,6881,86.5,0.95,223,3.221,399,4.76,409,5.60,497,6.78,5.71,559,6.14,618,6.30,4.18,676,6.7,4.32,701,7.1,4.61,727,5.02,860,5.25,878,5.4,,,,
3,1,A,216,O,14,6882,43,0.51,195,2.112,220,2.92,231,3.04,254,3.2,3.16,234,3.22,224,3.21,1.29,216,3.3,1,,,,,,,,,,03: Measured twice; 04: Dia measured 2x; 05: Dead ,2003_Height: VQ: Changed from 223 to 224 - remeasure. 5-5-4,,
3,1,B,B,P,14,6895,39,0.43,138,1.995,278,3.17,321,3.53,353,3.86,3.6,414,3.88,451,4.17,2.59,501,4.4,2.99,539,4.6,3.11,578,3.38,647,3.60,676,3.7,04: Ht measured 2x; 08: Dia remeasured,2004_Height: VSQ: Changed from 193 to 501. Remeasure 1-10-5,,
3,1,A,216,P,13,6894,85.5,0.75,192,3.085,299,3.88,330,3.95,426,4.24,4.08,464,4.27,532,4.52,3.39,538,4.7,3.6,568,4.9,3.70,608,3.74,630,3.80,670,3.81,,,,
3,1,B,B,P,12,6893,82,0.72,175,2.819,374,5.11,416,5.16,486,5.9,5.23,536,5.57,596,5.79,3.52,627,6,3.85,662,6.2,4.03,716,4.5,737,4.40,810,4.4,,,,
3,1,A,216,P,11,6892,57,0.63,154,2.284,228,3.14,263,3.18,319,3.43,3.21,375,3.31,459,3.41,2.33,485,3.5,2.47,523,3.5,2.50,532,2.5,532,2.70,,,08:Dead,,,
3,1,B,B,P,10,6891,48,0.55,140,2.498,294,3.79,357,4.17,442,4.95,4.45,518,4.77,546,4.71,3.12,597,4.9,3.4,660,5.3,3.60,691,3.71,752,3.95,785,3.81,04: Dia measured 2x  ,,,
3,1,A,216,P,9,6890,86,0.69,243,2.83,245,4.05,239,4.00,319,4.35,3.99,408,4.11,508,4.20,2.74,541,4.3,2.9,558,4.4,2.98,656,3.07,653,3.10,659,2.98,,,,
3,1,B,B,P,8,6889,34,0.4,103,1.246,211,2.23,258,2.48,277,2.98,2.58,313,2.58,318,2.61,1.5,356,2.6,1.53,364,2.6,1.60,370,1.6,378,1.60,381,1.61,,,,
3,1,A,216,P,7,6888,71,0.71,225,2.713,371,3.58,375,3.84,413,4.16,3.95,495,4.33,531,4.81,3.79,559,5.1,3.98,590,5.1,4.28,643,4.39,623,4.35,653,4.4,,,,
3,1,B,B,Q,7,6901,23,0.29,90,1.106,186,1.96,229,2.23,241,2.31,2.16,617,2.45,296,2.48,1.08,295,2.2,1.11,300,2.3,1.15,300,1.11,303,1.20,301,1.12,03: Measured twice; 08: Hgt v,,,
3,1,A,216,Q,8,6902,63,0.6,276,2.521,333,4.03,371,4.75,435,5,4.79,366,5.22,645,5.83,4.82,714,6.2,5.32,850,6.6,5.60,911,5.93,1018,6.60,1065,7.01,,,,
3,1,B,B,Q,9,6903,60,0.74,229,3.023,409,5.23,467,5.84,522,6.52,6.06,571,6.49,639,6.94,4.84,742,7.3,5.22,812,7.8,5.68,863,5.91,886,6.35,969,6.8,,,,
3,1,A,216,Q,10,6904,45,0.48,231,2.194,341,3.69,370,3.59,437,4.2,3.65,531,4.07,679,4.46,3.69,673,4.8,4.08,780,5.2,4.31,830,4.45,847,4.62,862,4.58,,,,
3,1,B,B,Q,11,6905,64.5,0.76,175,2.242,322,4.08,372,4.44,455,5.43,4.68,516,5.35,587,5.63,4.22,660,6,4.82,718,6.3,4.73,760,5.01,828,5.50,893,5.77,,,,
3,1,A,216,Q,12,6906,69,0.82,181,2.906,244,3.61,278,3.85,357,4.03,3.84,447,3.98,571,4.27,2.96,592,4.2,3.25,630,4.4,3.28,693,3.39,735,3.41,752,3.44,,,,
3,1,B,B,Q,13,6907,30.5,0.36,159,2.174,335,4.04,401,4.28,444,4.79,4.38,510,4.90,556,5.19,3.26,762,5.5,3.58,658,5.8,3.83,699,4.09,780,4.50,811,4.58,,,,
3,1,A,216,Q,14,6908,83,0.82,200,2.372,303,4.07,358,4.43,408,4.8,4.59,464,5.03,573,5.57,4.36,597,5.9,4.75,760,6.1,4.96,812,5.21,904,5.50,926,5.68,,,,
3,1,B,B,R,14,6921,36,0.38,100,1.379,265,3.02,315,3.63,325,3.83,3.51,384,3.72,413,3.88,2.07,483,4.1,2.32,516,4.2,2.50,553,2.59,590,2.71,625,2.79,,,,
3,1,A,216,R,13,6920,41,0.65,183,2.462,253,4.3,314,4.27,450,4.73,4.2,489,4.81,561,5.94,3.76,572,5.1,4.14,589,5.5,4.37,643,4.68,731,4.78,841,4.9,04: Dia measured 2x -dia lrg  ,2003_Diam@10cm: VQ: changed from 1.89 to 5.94 - remeasure. 5-6-4,,
3,1,B,B,R,12,6919,53,0.61,168,1.796,315,3.06,394,3.89,451,4.38,4.16,515,4.77,584,4.90,3.52,612,5.3,3.89,641,5.5,4.14,689,4.31,759,4.60,788,4.75,,,,
3,1,A,216,R,11,6918,59,0.7,251,2.478,364,3.86,398,3.78,435,4.55,4.4,487,4.77,600,5.16,4.58,676,5.5,4.85,764,6.8,4.61,814,4.82,879,4.70,868,5.34,06:DBH taken above knot; 08: Hgt v,,,
3,1,B,B,R,10,6917,65,0.86,210,3.503,380,5.67,457,6.08,531,7.17,6.28,626,6.91,692,7.38,5.13,744,7.9,5.73,771,8.2,6.23,819,6.61,933,7.40,1012,7.92,,,,
3,1,A,216,R,9,6916,29,0.39,147,1.716,155,2.13,160,2.23,160,2.15,2.12,,,,,,,,,,,,,,,,,,02: Dead,,,
3,1,B,B,R,8,6915,53,0.72,176,2.241,343,4.1,408,4.69,473,5.37,5.3,562,5.70,608,5.95,4.23,660,6.2,4.51,670,6.7,4.85,676,5.28,711,5.30,738,5.64,,,,
3,1,A,216,R,7,6914,67,0.8,270,2.747,335,3.37,369,3.60,501,3.97,3.78,554,4.30,620,4.87,4,688,5.5,4.61,696,5.9,5.03,786,5.5,,,,,07:harvested  ,,,
3,1,A,271,S,8,6927,98,0.78,221,2.965,405,4.85,446,5.56,479,6.06,5.82,520,6.37,727,6.94,5.55,772,7.7,6.33,831,8.3,6.83,875,7.42,928,8.00,1069,8.63,"Misplant 216, actually 271; ",,,
3,1,B,B,S,9,6928,38.5,0.59,130,1.714,260,2.96,292,3.34,329,4,3.28,362,3.50,410,3.47,2.19,406,3.5,2.2,415,3.5,2.14,423,2.22,429,2.27,431,2,01: measured below bulge; 02: Dead?; 03: Growing,,,
3,1,A,216,S,10,6929,47,0.71,254,2.681,351,4.42,340,4.50,432,4.72,4.41,503,5.06,551,5.32,4.14,569,5.4,4.37,600,6,4.50,653,4.63,653,4.87,638,4.75,08: Hgt v,,,
3,1,B,B,S,11,6930,52.5,0.58,154,2.278,322,4.05,395,4.65,457,5.6,4.91,529,5.38,581,5.60,3.89,569,5.8,3.88,534,5.8,3.97,582,4.02,583,4.20,584,4.09,02: Ht lrg; 04: Ht measured 2x,,,
3,1,A,216,S,12,6931,61,0.63,262,2.493,317,4.1,366,4.42,409,4.8,4.64,476,4.93,624,5.35,4.1,673,5.9,4.47,745,6.1,4.61,805,4.83,836,4.75,,,08: dead with height 803,,,
3,1,B,B,S,13,6932,19,0.38,80,1.109,226,2.42,264,2.79,326,3.31,3.08,382,3.50,406,3.63,2.2,467,3.8,2.41,497,3.9,2.62,526,2.77,539,2.90,580,2.99,,,,
3,1,A,216,S,14,6933,11,0.26,60,1.075,112,1.55,120,1.76,148,1.71,1.68,145,1.59,145,1.98,,,,,,,,,,,,,,03: Measured twice; 04: Dead  ,2002_Diam: measured,2003_Height: VQ: Changed from 140 to 145 - remeasure. 5-5-4,
3,1,B,B,T,14,6944,43,0.43,122,1.567,304,3.59,362,4.14,425,4.81,4.4,491,4.90,518,5.03,3.42,554,5.3,3.86,590,5.5,3.83,629,3.93,694,4.12,705,4.22,,,,
3,1,A,216,T,13,6943,14.5,0.25,73,0.746,145,1.49,151,1.50,159,1.6,1.47,167,1.47,163,1.53,,168,1.6,,170,,0.50,,,,,,,03: Dead?; measured 2x; 04 :Growing; 05: Dead ,2002_Diam: measured,2003_Height: VQ: Changed from 162 to 163 - remeasure. 5-5-4,
3,1,B,B,T,12,6942,80.5,0.81,223,3.309,411,6.03,510,6.90,589,8.18,7.47,713,8.47,728,9.23,6.54,833,9.8,7.32,901,10.8,8.00,949,8.69,1078,9.60,1175,10.33,08: Hgt v,,,
3,1,A,271,T,11,6941,90,0.75,244,2.948,473,4.94,492,5.58,571,6.18,6.06,651,6.59,756,7.13,5.82,846,7.7,6.5,901,8.3,6.81,894,7.21,955,7.96,1072,8.42,"Misplant 216, actually 271; ",,,
3,1,B,B,T,10,6940,44,0.6,160,2.143,349,4.16,402,4.52,489,5.33,4.96,554,5.57,616,5.86,3.69,683,6.1,4.13,755,6.5,4.40,743,4.82,803,5.36,901,5.57,,,,
3,1,A,216,T,9,6939,16,0.39,116,1.94,117,1.59,117,1.72,118,1.5,1.7,,,,,,,,,,,,,,,,,,02: Dead,,,
3,1,A,216,U,12,6952,84,0.76,270,2.473,388,3.85,433,4.55,500,5,4.84,636,5.48,577,5.73,4.76,620,6.00,5.02,695,6.1,5.18,770,5.35,829,5.38,871,5.58,02: Dead? 03: Tree growing; measured twice,2003_Height: VQ: Changed from 566 to 577 - remeasure. 5-5-4,,
3,1,B,B,U,13,6953,30,0.28,84,1.127,209,2.51,277,2.63,326,3.04,2.68,373,2.90,405,2.90,1.79,422,3,1.98,446,3.2,1.96,469,2,473,2.06,475,2.05,,,,
3,1,A,216,U,14,6954,22,0.39,190,1.43,254,2.61,297,2.81,424,3.43,3,474,3.37,529,3.63,3.04,554,4,3.38,565,4.7,3.54,581,3.74,570,3.88,575,4,,,,
3,2,B,B,L,14,7150,47,0.55,189,2.223,351,4.05,380,4.77,512,6.15,5.85,622,6.75,653,7.35,5.39,755,7.8,5.88,844,8.4,6.44,874,6.8,974,7.70,1059,7.72,,,,
3,2,A,216,L,13,7149,65,0.64,222,2.671,309,5.56,336,5.50,413,6.55,5.72,530,6.53,620,7.03,5.35,642,7.3,5.82,706,7.7,6.19,848,6.3,944,6.50,1047,6.46,,,,
3,2,B,B,L,12,7148,30,0.45,129,1.143,232,2.4,317,3.12,405,3.96,3.71,515,4.46,583,4.68,3.47,667,5.3,3.95,740,5.7,4.42,830,4.92,923,5.45,1024,5.83,,,,
3,2,A,216,L,11,7147,53,0.55,246,2.259,316,4.31,360,4.91,412,5.8,5.15,515,6.05,585,6.49,5.06,625,6.8,5.52,856,7,5.78,710,6,851,6.02,924,6.03,06:v  ,,,
3,2,B,B,L,10,7146,34,0.48,165,2.419,267,4.03,322,4.98,449,5.95,5.73,519,6.21,520,6.59,3.78,594,6.9,4.76,869,7.1,4.61,728,4.91,813,5.13,876,5.2,06:v  ,2003_Height: VQ: Changed from 517 to 520 - remeasure. 5-5-4,,
3,2,A,216,L,9,7145,56,0.6,170,2.521,275,4.37,306,4.81,403,5.24,5.1,540,5.54,660,6.02,4.63,720,6.5,5.18,824,6.9,5.60,786,5.81,905,6.05,983,6.15,06:v  ,,,
3,2,B,B,L,8,7144,40,0.46,181,2.331,297,4.54,395,5.08,453,6.8,5.88,600,6.84,674,7.48,4.93,739,7.7,5.41,804,8.5,5.96,879,6.36,1004,7.03,1051,7.54,02: Dead? 03: Tree growing,,,
3,2,A,216,L,7,7143,5,0.15,97,0.88,160,1.76,198,2.06,266,2.28,2.05,279,2.20,306,2.23,1.3,311,2.2,1.3,310,2.2,1.29,,,,,,,06:dead  ,,,
3,2,B,B,L,6,7142,48.5,0.68,184,2.044,306,4.53,447,5.52,528,7,6.4,670,7.67,761,8.85,6.16,840,9.9,7.18,877,11,8.11,969,8.83,1082,9.70,1170,10.16,,,,
3,2,A,216,M,6,7156,12,0.32,72,0.813,140,1.42,150,1.51,162,1.58,1.61,,,,,,,,,,,,,,,,,,02: Dead,,,
3,2,B,B,M,7,7157,32,0.39,61,0.66,168,1.56,216,2.14,254,2.55,2.6,300,2.71,309,2.58,1.43,299,2.7,1.42,314,2.7,1.41,,,,,,,"04: Ht measured 2x; 06:dead, ct broken; ",,,
3,2,A,216,M,8,7158,47,0.41,179,1.977,327,3.66,349,4.27,493,4.73,4.6,601,5.35,658,6.14,4.98,750,6.6,5.68,786,6.8,5.81,843,6.02,882,6.20,953,6.2,,,,
3,2,B,B,M,9,7159,43,0.61,177,2.554,298,4.67,399,5.39,494,6.2,5.89,623,6.68,646,7.19,4.52,714,7.6,5.08,770,8.3,5.60,877,6.09,1006,6.58,1138,7,,,,
3,2,A,216,M,10,7160,11,0.24,112,0.705,176,1.25,198,1.52,222,1.62,1.6,226,1.52,227,,1.02,,,,,,,,,,,,,03: Dead? 04: Dead,2003_Height: VQ: Changed from 225 to 227 - remeasure. 5-5-4,,
3,2,B,B,M,11,7161,60,0.68,207,2.666,362,4.52,432,5.28,525,6.31,5.96,718,6.91,764,7.61,5.18,842,8.2,5.68,909,8.9,6.50,923,6.85,1070,7.53,1119,8.1,,,,
3,2,A,216,M,12,7162,52,0.6,220,3.133,325,5.11,378,5.63,525,6.37,5.96,592,6.78,689,7.86,5.77,745,8.4,6.33,861,8.6,6.75,949,7.1,1066,7.65,1173,8.11,,,,
3,2,B,B,M,13,7163,17,0.43,160,2.917,303,4.75,373,5.42,392,5.74,3.44,462,3.79,460,3.71,2.31,464,3.7,3.25,459,3.8,2.33,462,2.3,459,2.30,468,,02: Dead?; 03: Ht & Dia measured 2x; 04: 2 stems. Ht measured 2x,2001_Diam@10cm: VQ: Forked stem. Entered value is the avg of 3.4 and 3.48. 6-4-4,2003_Height: VQ: Changed from 454 to 460 - remeasure. 5-5-4,
3,2,A,216,M,14,7164,49,0.72,223,2.523,312,4.9,369,5.20,514,5.8,5.68,615,6.40,686,7.00,5.47,748,7.4,5.98,868,7.7,6.32,952,6.56,1030,6.93,1076,7.02,,,,
3,2,B,B,N,14,7178,48,0.64,188,2.62,348,4.94,425,5.52,534,6.68,6.5,630,7.29,735,7.96,5.53,812,8.3,6.02,896,8.8,6.39,896,6.72,1048,7.18,1087,7.5,,,,
3,2,A,216,N,13,7177,68.5,0.65,236,2.936,425,4.47,468,5.50,519,6.1,5.81,657,7.16,740,8.34,6.21,790,8.7,6.82,851,9.4,7.23,923,7.52,1000,8.12,1160,8.61,,,,
3,2,B,B,N,12,7176,36,0.58,129,2.167,263,3.48,370,3.94,464,4.67,4.4,575,4.71,630,4.81,3.2,717,5,3.68,736,5.1,3.76,752,4.04,776,3.90,786,3.79,,,,
3,2,A,216,N,11,7175,46.5,0.53,192,2.63,359,4.53,418,4.46,502,5.13,4.84,612,5.79,710,7.80,5.28,757,7.45,5.92,818,7.8,6.31,931,6.56,1041,7.04,1138,7.43,04: Dia measured 2x  ,,,
3,2,B,B,N,10,7174,43.5,0.62,153,2.572,244,4.11,332,4.54,375,5.11,5.02,467,5.16,509,5.35,3.07,579,5.4,3.46,637,5.4,3.32,628,3.28,641,3.36,684,3.41,,,,
3,2,A,216,N,9,7173,57,0.6,209,2.252,394,3.7,415,4.08,462,5.01,4.88,513,5.28,568,5.54,4.4,587,5.7,4.58,628,5.8,4.53,602,4.56,602,4.62,602,4.58,02: bent by scaffold,,,
3,2,B,B,N,8,7172,39,0.69,150,2.232,296,4.08,384,5.11,517,6.2,5.65,647,6.46,728,7.00,5.03,795,7.4,5.3,879,8.2,5.93,908,6.28,1054,6.82,1106,7.21,,,,
3,2,A,216,N,7,7171,62,0.78,204,2.634,344,4.06,400,4.83,547,5.5,5.1,649,5.79,758,6.68,5.38,834,7.4,6.02,885,8.3,6.60,980,7.05,1054,8.01,1259,8.92,08: Hgt remeasured,,,
3,2,B,B,N,6,7170,42.5,0.68,165,2.707,313,4.14,392,5.43,523,6.8,6.07,643,6.97,670,7.38,5.25,502,8.8,5.76,842,6,6.30,885,6.81,976,7.21,999,7.51,04: Ht measured 2x,,,
3,2,A,216,O,6,7184,65.5,0.7,207,2.529,346,4,378,4.68,540,4.9,4.62,590,5.09,709,5.57,4.62,775,5.9,5.02,857,6.1,5.20,921,5.45,946,5.72,1051,5.99,,,,
3,2,B,B,O,7,7185,21,0.25,122,1.699,232,2.77,317,3.68,400,4.21,4.02,450,4.20,508,4.27,3.41,479,4.3,3.26,504,,,,,,,,,04: Ht measured 2x; 05: dead  ,,,
3,2,A,216,O,8,7186,48,0.57,248,2.564,372,4.58,464,5.49,536,6.08,5.4,594,6.37,676,6.88,5.53,747,7.3,5.9,854,7.6,6.13,933,6.29,1051,6.70,1117,7.11,,,,
3,2,B,B,O,9,7187,85,0.79,232,2.891,331,4.45,472,5.53,540,6.28,5.67,628,6.53,664,6.84,5.27,740,7.1,5.48,807,7.3,5.80,868,6.25,929,6.41,992,6.5,,,,
3,2,A,216,O,10,7188,43,0.38,214,1.754,376,3.21,402,3.66,536,4.06,3.81,619,4.52,690,5.00,4.3,706,5.3,4.71,739,5.7,5.01,786,5.15,795,5.23,835,5.22,02: bent by scaffold,,,
3,2,B,B,O,11,7189,48.5,0.73,206,3.26,380,4.98,441,5.95,584,6.98,6.48,692,7.35,772,6.84,5.2,846,8.1,5.6,865,8.5,5.91,975,6.3,1052,6.89,1079,7.24,,,,
3,2,A,216,O,12,7190,42.5,0.35,188,1.885,357,3,384,3.68,513,4.3,4,576,4.62,686,4.97,4.12,700,5.2,4.43,743,5.5,4.72,786,4.84,847,5.00,849,5.05,,,,
3,2,B,B,O,13,7191,38.5,0.36,144,1.636,280,2.58,353,2.89,440,3.72,3.41,511,3.76,513,3.60,2.73,596,3.7,2.73,564,3.7,2.75,596,2.77,613,2.78,618,2.79,04: Dia measured 2x  ,,,
3,2,A,216,O,14,7192,50,0.52,220,2.352,387,4.3,418,4.53,491,5.68,5.39,609,5.79,698,6.11,4.93,745,6.3,5.18,771,6.6,5.31,795,5.39,859,5.52,879,5.5,,,,
3,2,B,B,P,14,7205,41,0.7,171,2.82,335,4.6,441,5.95,559,7.4,6.79,631,7.64,703,8.02,5.68,920,8.3,6.02,870,8.55,6.30,922,6.72,959,6.86,1097,7.33,,,,
3,2,A,216,P,13,7204,21,0.43,233,2.923,344,5.22,374,6.04,519,6.22,6.46,648,6.81,709,7.03,4.9,877,7.3,5.1,855,7.3,5.26,907,5.33,895,5.43,1038,5.5,,,,
3,2,B,B,P,12,7203,53,0.65,208,2.377,369,3.91,444,4.53,547,5.65,5.28,618,6.21,718,6.49,4.68,856,6.7,4.9,842,6.9,5.11,857,5.2,956,5.51,998,5.75,02: CT Dead; 03: Tree growing,,,
3,2,A,216,P,11,7202,67,0.7,200,2.933,382,4.77,439,5.27,572,6.02,5.63,650,6.56,742,7.00,5.55,770,7.5,5.92,868,8,6.41,887,6.82,986,7.49,1067,7.82,,,,
3,2,B,B,P,10,7201,47,0.65,126,2.299,257,4.28,366,4.62,442,5.5,5.15,543,5.57,592,5.76,3.72,635,5.8,3.88,629,5.8,4.00,653,4.02,640,4.04,,4.08,99: Dead; 00: Tree growing,,,
3,2,A,216,P,9,7200,81.5,0.78,262,3.236,412,4.9,458,6.10,612,6.68,6.46,689,7.45,761,8.24,6.45,812,8.7,7.02,890,9.1,7.52,949,7.79,1035,8.34,1184,8.78,,,,
3,2,B,B,P,8,7199,31,0.45,23,0.468,25,0.6,,,,,,,,,,,,,,,,,,,,,,,00: Dead,,,
3,2,A,216,P,7,7198,61,0.72,237,2.278,366,4.79,392,4.45,557,5.03,5.03,607,5.54,738,6.02,4.83,812,6.3,5.23,871,6.7,5.52,922,5.77,1062,6.17,1130,6.6,,,,
3,2,B,B,Q,7,7211,51,0.72,192,2.79,386,4.75,505,5.83,609,7.51,6.11,707,7.70,752,8.31,6.12,818,8.8,6.7,863,9.6,7.13,906,7.73,985,8.16,1053,8.55,,,,
3,2,A,216,Q,8,7212,46.5,0.82,264,3.094,339,4.36,395,5.53,512,5.95,5,591,6.33,673,6.62,4.96,726,6.8,5.12,770,6.9,5.25,881,5.42,939,5.51,1025,5.6,,,,
3,2,B,B,Q,9,7213,17,0.31,100,1.489,229,2.35,289,5.10,357,5.2,6.72,393,2.93,410,3.07,1.9,427,3.1,2.55,418,3.1,1.88,435,1.9,436,1.90,440,1.9,03: Dead?; 04: Growing 06:2 stems ,,,
